id_student,code_module,code_presentation,pass,avg_assignment_score,course_progress,course_views,resource_clicks
527102,BBB,2014J,0,79.0,33.33333333333333,163.90485578750892,33.006561319869746
527742,BBB,2014J,0,80.33333333333333,100.0,166.27495346462757,181.96636253574738
528432,BBB,2014J,1,89.8,83.33333333333334,174.99991526214882,71.52174982791551
528702,BBB,2014J,0,47.666666666666664,50.0,89.0449402733271,48.82059491437001
530021,BBB,2014J,0,61.666666666666664,100.0,106.17151928876036,84.03935782494355
530772,BBB,2014J,1,84.6,83.33333333333334,171.0609032141054,84.92471554199864
530941,BBB,2014J,1,82.4,83.33333333333334,160.5280968182134,70.1042686949154
530960,BBB,2014J,0,0.0,0.0,8.239347712162656,4.825210869354759
531450,BBB,2014J,0,67.6,83.33333333333334,122.56699038668877,78.1701969267204
531753,BBB,2014J,1,78.4,83.33333333333334,157.33403196743723,83.567665613287
531865,BBB,2014J,1,65.0,83.33333333333334,119.15133469637655,66.3150442362802
532779,BBB,2014J,1,50.4,83.33333333333334,116.40141384939521,77.52508843944521
532794,BBB,2014J,0,0.0,0.0,0.0,0.0
533209,BBB,2014J,1,74.8,83.33333333333334,154.84621755394554,83.84319357890544
534428,BBB,2014J,1,46.8,83.33333333333334,93.93616971093846,76.3590590344845
534588,BBB,2014J,0,1.0,16.666666666666664,1.1882231832649264,18.82792586298037
534715,BBB,2014J,1,75.0,83.33333333333334,150.12009785273563,69.8909715781198
534884,BBB,2014J,0,77.0,33.33333333333333,165.22396589280075,29.87193435778065
535963,BBB,2014J,1,70.2,83.33333333333334,134.52095483172408,64.60040958881147
536767,BBB,2014J,0,57.75,66.66666666666666,106.00632954865529,64.44728620738726
537194,BBB,2014J,1,79.0,83.33333333333334,158.69278502451817,81.1952143372313
537221,BBB,2014J,0,0.0,0.0,7.8480989937906145,0.0
537640,BBB,2014J,1,67.6,83.33333333333334,144.12359055706622,74.85564015292097
539635,BBB,2014J,1,81.8,83.33333333333334,168.82879853411387,75.74647475356883
539657,BBB,2014J,0,0.0,0.0,0.0,0.7564030234893133
541123,BBB,2014J,0,0.0,0.0,0.0,2.856986790081751
541171,BBB,2014J,0,62.666666666666664,100.0,132.37916793733558,129.7399330458232
541315,BBB,2014J,0,41.4,83.33333333333334,75.2056224013588,77.37528912441601
541476,BBB,2014J,1,58.6,83.33333333333334,118.53234414092213,74.7459471689382
541995,BBB,2014J,0,0.0,0.0,0.9520723164313039,0.7470046986340004
542164,BBB,2014J,1,72.4,83.33333333333334,147.8647737879602,75.72969752051716
543439,BBB,2014J,1,58.2,83.33333333333334,103.97641206133449,76.62871593095763
544177,BBB,2014J,0,0.0,0.0,0.0,0.0
545964,BBB,2014J,1,74.2,83.33333333333334,146.00666502858957,77.69044685444395
546114,BBB,2014J,0,0.0,0.0,8.096704240844145,1.5698719650928639
546250,BBB,2014J,1,61.8,83.33333333333334,134.49874264438282,71.79389170908813
547408,BBB,2014J,1,59.6,83.33333333333334,122.45164602999895,77.5665653009476
547788,BBB,2014J,1,77.0,83.33333333333334,141.70806374400155,64.8728932693859
549288,BBB,2014J,0,100.0,16.666666666666664,202.87446967492355,13.309090963210766
549775,BBB,2014J,1,65.8,83.33333333333334,112.07472752530062,85.69933683557254
549839,BBB,2014J,0,0.0,0.0,0.0,0.0
550081,BBB,2014J,1,70.0,83.33333333333334,151.56867190212967,67.20699446563147
550245,BBB,2014J,1,71.2,83.33333333333334,157.8741116413523,72.97779100634764
551000,BBB,2014J,0,37.25,66.66666666666666,50.92933877875724,54.295408027266696
551237,BBB,2014J,0,1.0,16.666666666666664,7.939161901468619,11.341698260244279
551242,BBB,2014J,1,69.4,83.33333333333334,137.85506193327257,75.89195191199623
551276,BBB,2014J,1,76.8,83.33333333333334,164.05318797831887,79.44810045145569
551922,BBB,2014J,1,68.0,83.33333333333334,140.6430813864963,76.61555831924231
552698,BBB,2014J,0,52.0,83.33333333333334,94.68965550909988,73.57906890469354
553196,BBB,2014J,0,0.0,0.0,0.0,0.0
554048,BBB,2014J,1,61.6,83.33333333333334,138.06901423077633,67.05614742656951
554243,BBB,2014J,0,81.77777777777777,100.0,162.1793484517752,121.33046180245807
554599,BBB,2014J,1,75.0,83.33333333333334,141.24953255918896,77.06882245473815
555749,BBB,2014J,1,87.8,83.33333333333334,181.2128067429077,78.65064653163081
556290,BBB,2014J,0,1.0,16.666666666666664,0.3675455677583266,15.197203583984775
556644,BBB,2014J,1,62.8,83.33333333333334,136.8177003246116,72.30289372901733
556863,BBB,2014J,1,83.5,100.0,158.6266288959872,145.87408782713754
557085,BBB,2014J,0,96.80952380952381,100.0,216.13946136303136,303.3072603629453
559344,BBB,2014J,1,58.2,83.33333333333334,115.81234329229807,65.7861543687713
559685,BBB,2014J,0,81.28571428571429,100.0,159.66649421630783,100.76742285713249
559973,BBB,2014J,0,57.0,50.0,121.40274796793723,44.398945590044
560089,BBB,2014J,1,55.6,83.33333333333334,104.40528215685858,86.07132038367897
560208,BBB,2014J,1,77.75,100.0,153.4501764820024,120.76957142972398
560597,BBB,2014J,1,89.0,83.33333333333334,192.39290744757793,70.04537298323206
560652,BBB,2014J,1,75.6,83.33333333333334,149.7066126661459,78.38054527378057
561206,BBB,2014J,1,50.8,83.33333333333334,81.75716019068908,74.69148764072962
561608,BBB,2014J,1,35.4,83.33333333333334,75.12872183835638,67.62912082934497
561618,BBB,2014J,1,67.0,83.33333333333334,125.32765844589933,76.78122532770487
561752,BBB,2014J,1,76.2,83.33333333333334,135.85772103306422,81.5112749451671
561773,BBB,2014J,0,0.0,0.0,0.0,0.0
561798,BBB,2014J,0,0.0,0.0,0.0,1.3236574192747663
561979,BBB,2014J,1,68.8,83.33333333333334,116.71820308222587,75.64966974451609
562239,BBB,2014J,1,59.75,66.66666666666666,99.93072524253311,57.812136455484726
562769,BBB,2014J,0,0.0,0.0,8.620271270723801,2.3094682327510934
563027,BBB,2014J,1,42.8,83.33333333333334,108.06664721648224,69.57915586222346
563302,BBB,2014J,1,42.6,83.33333333333334,93.99452488684796,78.50797623987164
563820,BBB,2014J,1,70.4,83.33333333333334,139.01309752051324,74.91486983898074
564115,BBB,2014J,1,68.4,83.33333333333334,139.53483424346751,70.7295264789479
564278,BBB,2014J,1,65.2,83.33333333333334,129.45061617523208,75.69920707772376
565182,BBB,2014J,1,86.2,83.33333333333334,183.42362464265562,78.7087313253795
565273,BBB,2014J,1,94.4,83.33333333333334,196.63902739621562,69.29934041626413
565575,BBB,2014J,1,82.0,83.33333333333334,163.5188647480546,69.75638922304267
565576,BBB,2014J,1,74.6,83.33333333333334,150.1116617998638,78.4305481792246
565599,BBB,2014J,1,70.0,83.33333333333334,119.30015914876418,75.21857811483345
568019,BBB,2014J,1,58.0,83.33333333333334,120.02774924401773,67.24690201485531
568232,BBB,2014J,1,70.4,83.33333333333334,135.32575450783094,72.18275009187381
568749,BBB,2014J,1,76.4,83.33333333333334,149.8338450194786,75.94189716180252
568775,BBB,2014J,0,70.8,83.33333333333334,133.45164501189763,69.84254858833619
569157,BBB,2014J,0,0.0,0.0,0.0,0.21300698794397438
569256,BBB,2014J,0,0.0,0.0,7.549596707772126,0.8558569313639797
569589,BBB,2014J,1,81.8,83.33333333333334,160.0737970933894,68.91519640737664
569981,BBB,2014J,1,69.6,83.33333333333334,143.6813492682821,73.40033515341996
570275,BBB,2014J,1,74.4,83.33333333333334,155.86997194423157,75.56853118429123
570484,BBB,2014J,1,73.0,83.33333333333334,152.97279465506085,76.27683044066474
570692,BBB,2014J,0,100.0,16.666666666666664,188.93855032151308,12.473924947083068
571334,BBB,2014J,0,81.07142857142857,100.0,174.63837439790592,202.88904630850467
571395,BBB,2014J,0,43.4,83.33333333333334,93.09298369776083,76.82840161413635
571641,BBB,2014J,1,82.4,83.33333333333334,169.32444390118243,70.0265172800246
571868,BBB,2014J,0,0.0,0.0,15.17527084212822,9.117428861770433
572032,BBB,2014J,1,54.8,83.33333333333334,107.4058935197462,79.88471347273074
572101,BBB,2014J,1,66.2,83.33333333333334,132.75331133234147,70.98595694270963
572106,BBB,2014J,0,76.66666666666667,50.0,143.35200393992315,45.92401144862025
572119,BBB,2014J,0,76.8,83.33333333333334,174.29865105328872,72.12513751476145
572306,BBB,2014J,1,58.6,83.33333333333334,105.87945461454966,69.26047324998768
572371,BBB,2014J,0,34.5,66.66666666666666,61.93488638358959,57.81431813404191
572395,BBB,2014J,1,76.71428571428571,100.0,183.79374005713964,93.13593112619806
572496,BBB,2014J,1,55.6,83.33333333333334,97.10380345293382,74.76836599488001
572538,BBB,2014J,1,70.4,83.33333333333334,156.26133224743737,78.78208259767005
573130,BBB,2014J,1,52.4,83.33333333333334,96.99512380068975,79.14923151611826
573131,BBB,2014J,0,65.2,83.33333333333334,134.71136899727637,72.60448673979343
573159,BBB,2014J,0,85.6,83.33333333333334,153.2734098426663,70.42451534399164
573252,BBB,2014J,0,1.0,16.666666666666664,14.446789753224497,13.580306900308376
573297,BBB,2014J,1,61.0,83.33333333333334,120.7831008050303,69.81522613329626
573534,BBB,2014J,1,44.25,66.66666666666666,84.45299483272635,51.52697620870225
573554,BBB,2014J,0,56.25,100.0,99.77908176589563,121.78042059271814
573713,BBB,2014J,1,61.4,83.33333333333334,130.7300945126515,76.67297535949041
573873,BBB,2014J,0,0.0,0.0,24.963639249281997,3.6821703208024887
573934,BBB,2014J,1,72.4,83.33333333333334,152.09861230488667,72.31290868452989
574031,BBB,2014J,1,75.6,83.33333333333334,156.81059948527655,72.86571504631965
574063,BBB,2014J,1,82.4,83.33333333333334,172.56446561484265,77.37971124372326
574244,BBB,2014J,0,62.0,66.66666666666666,124.95329251799478,49.4282451260388
574253,BBB,2014J,1,58.8,83.33333333333334,119.389514967247,70.64177724936663
574306,BBB,2014J,0,0.0,0.0,12.013484583483216,5.456945068553044
574512,BBB,2014J,1,77.14285714285714,100.0,161.66335181603776,215.66197110252483
574841,BBB,2014J,1,60.4,83.33333333333334,142.24053983223482,64.95711031864097
574849,BBB,2014J,1,54.8,83.33333333333334,112.03599400523494,76.17976680853559
574865,BBB,2014J,1,71.2,83.33333333333334,141.8910939007031,75.8617744238856
575404,BBB,2014J,0,55.5,66.66666666666666,121.75467474272136,64.6900160857204
575630,BBB,2014J,1,63.2,83.33333333333334,126.58088629032528,71.96929783883269
575892,BBB,2014J,0,0.0,0.0,12.610990182613504,13.849216015691294
576203,BBB,2014J,0,100.0,16.666666666666664,205.08009659362529,19.004435496745895
576262,BBB,2014J,0,85.0,50.0,170.4908343821989,44.45136458751905
576268,BBB,2014J,1,62.4,83.33333333333334,142.1375769396327,74.39057396538568
576445,BBB,2014J,0,75.77777777777777,100.0,143.96602716157435,137.39008780371572
576689,BBB,2014J,1,65.8,83.33333333333334,137.15365436861492,72.72022083484994
576913,BBB,2014J,0,66.75,66.66666666666666,117.75384978892865,62.200438306724806
576923,BBB,2014J,1,54.2,83.33333333333334,88.36819892530838,82.45245192917915
577354,BBB,2014J,0,100.0,16.666666666666664,193.19327497350366,14.25999818206247
577467,BBB,2014J,1,80.0,83.33333333333334,153.49820260011194,82.55322737441902
577618,BBB,2014J,1,69.8,83.33333333333334,133.62807495689205,74.32765174249491
577645,BBB,2014J,1,89.0,83.33333333333334,177.36474683828393,68.11598711955916
577728,BBB,2014J,0,42.0,83.33333333333334,80.59263616987366,79.24001297107723
577743,BBB,2014J,1,59.6,83.33333333333334,113.11921471197802,74.5943670266943
577934,BBB,2014J,0,0.0,0.0,9.929520216166733,0.0
577965,BBB,2014J,1,77.2,83.33333333333334,132.20729776095288,86.77770645931894
578132,BBB,2014J,1,70.0,83.33333333333334,152.6504901613598,64.67448162545129
578418,BBB,2014J,0,43.75,66.66666666666666,82.83659981660094,54.926040758656654
578439,BBB,2014J,1,45.0,83.33333333333334,104.27912169454066,77.43652591079682
578445,BBB,2014J,0,0.0,0.0,15.934804688922256,0.0
578551,BBB,2014J,1,42.6,83.33333333333334,83.9404470511286,77.37220424415953
578710,BBB,2014J,1,76.2,83.33333333333334,144.11262350378874,70.32128362135772
578861,BBB,2014J,1,56.4,83.33333333333334,117.78848330048324,74.2739031290431
579031,BBB,2014J,0,0.0,0.0,0.0,4.6780650301045155
579161,BBB,2014J,1,80.4,83.33333333333334,157.28785246945677,69.66438834713826
579201,BBB,2014J,0,79.22222222222223,100.0,161.03698753544177,136.27595033903435
579251,BBB,2014J,0,68.0,50.0,140.86486605143116,41.47485896241488
579409,BBB,2014J,1,48.6,83.33333333333334,93.2700706505679,86.28728647358521
579486,BBB,2014J,0,0.0,0.0,21.29481794495298,7.674399732158985
581016,BBB,2014J,1,58.4,83.33333333333334,109.44733037001069,79.5405492027702
581118,BBB,2014J,1,87.0,100.0,192.71139656862653,198.93015407520772
581178,BBB,2014J,1,69.76923076923077,100.0,136.87195615036626,195.7321595245604
581235,BBB,2014J,1,81.2,100.0,181.55541269533197,157.90075658205268
581672,BBB,2014J,0,0.0,0.0,0.0,4.319755325036715
581866,BBB,2014J,1,76.4,83.33333333333334,167.67141987827748,70.6072364179468
581877,BBB,2014J,1,73.0,83.33333333333334,153.32810400914659,71.2149674689404
582040,BBB,2014J,1,88.2,83.33333333333334,181.5259156933196,73.89510250850194
582253,BBB,2014J,1,75.2,83.33333333333334,144.08320417258133,73.60968904769442
582348,BBB,2014J,0,79.33333333333333,50.0,155.2721585750047,49.13850174097687
582460,BBB,2014J,1,80.07142857142857,100.0,153.16049929100018,212.4671632404055
582694,BBB,2014J,0,82.33333333333333,50.0,162.53756880939707,43.441149501601885
582709,BBB,2014J,1,80.83333333333333,100.0,152.20937233105397,164.50558018931926
582816,BBB,2014J,0,100.0,16.666666666666664,210.330138658114,11.628416569741088
582898,BBB,2014J,1,61.2,83.33333333333334,115.70218241513474,83.00051138490207
582933,BBB,2014J,0,47.5,33.33333333333333,102.69846950727027,33.32226711963376
582964,BBB,2014J,1,51.0,83.33333333333334,102.25425723609767,71.35970553476108
583179,BBB,2014J,0,0.0,0.0,10.715235912668524,0.0
583775,BBB,2014J,1,62.0,100.0,120.61917512166944,189.10515578402735
583843,BBB,2014J,1,64.2,83.33333333333334,130.48232932925472,79.32658245249179
583954,BBB,2014J,1,51.8,83.33333333333334,106.65489986308714,72.31723816785238
584274,BBB,2014J,0,0.0,0.0,2.1089211851036858,3.5086525855950006
584283,BBB,2014J,0,0.0,0.0,14.18124535640602,9.072934860198263
584509,BBB,2014J,1,91.57142857142857,100.0,161.02766448154918,209.3830489917998
584539,BBB,2014J,1,73.0,83.33333333333334,153.6620711682429,74.81774559390237
584595,BBB,2014J,0,0.0,0.0,10.52470303997305,0.0
584664,BBB,2014J,0,0.0,0.0,0.0,1.6217885711490294
584733,BBB,2014J,1,75.57142857142857,100.0,152.517183875355,212.0775207320621
584864,BBB,2014J,1,68.8,83.33333333333334,138.5852662385228,70.13979583429692
585074,BBB,2014J,0,30.2,83.33333333333334,58.06070774053881,67.99462759379402
585762,BBB,2014J,1,72.4,83.33333333333334,171.7691591559388,65.32612131518573
585963,BBB,2014J,0,74.5,100.0,155.70647050866503,121.93561690992891
586036,BBB,2014J,1,56.8,83.33333333333334,109.29382228510741,84.93501609649103
586134,BBB,2014J,1,59.0,83.33333333333334,111.2769165728384,77.11928617746172
586142,BBB,2014J,1,85.6,83.33333333333334,168.95671318344495,75.19075683491758
586180,BBB,2014J,1,56.4,83.33333333333334,97.81751619769486,75.34133363329843
586376,BBB,2014J,1,86.6,83.33333333333334,162.41479485430736,79.10567902082899
586398,BBB,2014J,0,100.0,16.666666666666664,210.08128996946775,19.15260041763067
586502,BBB,2014J,1,60.583333333333336,100.0,113.77159466736408,184.67805618092657
586516,BBB,2014J,1,86.42857142857143,100.0,163.4742964029746,103.45751088285424
586561,BBB,2014J,0,50.0,16.666666666666664,106.17025403614375,4.890680683762493
586652,BBB,2014J,1,46.0,83.33333333333334,106.59053839825839,74.33279240764597
586818,BBB,2014J,0,73.33333333333333,100.0,152.46694986987208,129.06414512735537
587037,BBB,2014J,0,35.5,33.33333333333333,72.34872408133666,37.61141865206801
587054,BBB,2014J,1,81.8,83.33333333333334,181.992766966357,76.21625294449866
587434,BBB,2014J,0,1.0,16.666666666666664,10.044231874622204,19.567893978534883
587459,BBB,2014J,1,72.0,83.33333333333334,128.17262008358946,72.17774427682244
587860,BBB,2014J,1,40.6,83.33333333333334,84.0424926656164,87.03648009061128
588062,BBB,2014J,0,100.0,16.666666666666664,216.04595554920797,10.72092653398211
588166,BBB,2014J,0,39.0,50.0,74.01173433493666,56.61077592491307
588207,BBB,2014J,0,100.0,16.666666666666664,196.41422737615136,16.374563930455693
588251,BBB,2014J,0,46.4,83.33333333333334,67.77267161381238,79.12517258629863
588944,BBB,2014J,1,86.21428571428571,100.0,173.21098489143455,209.31703189367383
588991,BBB,2014J,0,100.0,16.666666666666664,199.67685947624136,11.653605050924247
589133,BBB,2014J,1,64.8,83.33333333333334,131.88483489861216,68.94347157301524
589554,BBB,2014J,1,79.4,83.33333333333334,147.52575539609865,82.58194594196313
589621,BBB,2014J,1,82.8,83.33333333333334,148.89095940338885,79.51608217543037
589935,BBB,2014J,0,72.0,50.0,129.59517715660203,41.89978896053054
589968,BBB,2014J,0,1.0,16.666666666666664,0.553109511500196,18.896560870052138
590086,BBB,2014J,1,79.4,83.33333333333334,154.631147382377,68.63735956143212
590122,BBB,2014J,1,71.6,83.33333333333334,137.33844237455483,80.43482829919333
590416,BBB,2014J,0,36.5,66.66666666666666,67.82607046795023,54.93452648240563
590444,BBB,2014J,0,59.75,66.66666666666666,123.77024824830121,54.75330467994051
590593,BBB,2014J,0,90.2,100.0,172.02165114851599,151.66527961599667
590668,BBB,2014J,1,63.666666666666664,100.0,134.04123420578594,96.22969285636132
590764,BBB,2014J,0,72.88888888888889,100.0,123.80940876773624,132.15619936752137
590854,BBB,2014J,1,68.2,83.33333333333334,138.58396377540063,77.934534703893
590867,BBB,2014J,0,0.0,16.666666666666664,0.0,15.036347380267296
591159,BBB,2014J,0,86.0,33.33333333333333,169.586967162497,28.245933928531443
591986,BBB,2014J,0,75.66666666666667,50.0,166.0445698673405,43.59014018167303
591999,BBB,2014J,0,85.66666666666667,50.0,200.21314337323466,47.62858234459613
592090,BBB,2014J,0,0.0,0.0,0.0,5.375835086515314
592135,BBB,2014J,1,64.2,83.33333333333334,119.5298304876116,86.3039881643032
592139,BBB,2014J,1,85.6,83.33333333333334,159.42127440293757,71.89538119762146
592258,BBB,2014J,1,80.0,83.33333333333334,153.85044337224426,76.62513359321252
592262,BBB,2014J,0,100.0,16.666666666666664,195.66973305361512,21.0730611426006
592733,BBB,2014J,1,84.2,83.33333333333334,188.0362966489219,80.61993601528977
592815,BBB,2014J,0,84.44444444444444,100.0,163.9312601286961,139.2170207830278
593000,BBB,2014J,1,56.2,83.33333333333334,93.08425415825961,69.97403656544023
593346,BBB,2014J,1,61.4,83.33333333333334,112.17712912028627,71.03350031091094
593476,BBB,2014J,1,73.6,83.33333333333334,144.58167014000114,81.23104580092036
593583,BBB,2014J,0,69.66666666666667,50.0,132.71120046977248,38.121595825117694
593791,BBB,2014J,0,0.0,0.0,1.4769305657814291,0.06534872758898612
593819,BBB,2014J,0,74.5,100.0,132.20832094738455,155.87438547388948
594083,BBB,2014J,1,78.4,83.33333333333334,149.78162201885317,74.7963893693544
594282,BBB,2014J,1,88.4,83.33333333333334,177.39082370416278,82.92650719364099
594872,BBB,2014J,1,71.6,83.33333333333334,148.32597479531992,77.27758806509324
595018,BBB,2014J,0,0.0,0.0,16.16647358253108,3.7807723794131225
595130,BBB,2014J,1,60.6,83.33333333333334,113.75103952639657,83.17900323535511
595137,BBB,2014J,0,43.333333333333336,50.0,95.50145291426487,48.60383579106232
595365,BBB,2014J,1,74.92307692307692,100.0,158.10706258073043,198.675421151248
595421,BBB,2014J,1,54.4,83.33333333333334,104.75993196330752,77.70276030225655
595850,BBB,2014J,0,0.0,0.0,8.122901322595762,0.0
595892,BBB,2014J,1,59.0,83.33333333333334,126.38323986854125,78.32695085491892
596072,BBB,2014J,0,100.0,16.666666666666664,217.27174152684697,14.031550258902444
596128,BBB,2014J,0,64.0,83.33333333333334,124.50594208689225,70.95098247823765
596151,BBB,2014J,0,25.0,33.33333333333333,35.78683503857644,29.697160136039756
596496,BBB,2014J,0,100.0,16.666666666666664,215.92961421106034,5.643368211539192
596513,BBB,2014J,1,75.0,100.0,153.71240289620496,190.09332847012627
596728,BBB,2014J,1,85.0,83.33333333333334,177.12906675906981,80.28134366633913
596744,BBB,2014J,0,0.0,0.0,0.0,4.876519536189726
596988,BBB,2014J,1,84.8,83.33333333333334,180.69889094139978,73.60572680146956
597532,BBB,2014J,0,74.55555555555556,100.0,160.16492667723003,124.81950563508225
597539,BBB,2014J,0,100.0,16.666666666666664,187.5558552166843,15.35558400294457
597744,BBB,2014J,0,32.333333333333336,50.0,67.5677653607461,47.14130920013423
597853,BBB,2014J,0,86.5,33.33333333333333,164.9805792354129,33.093552811946054
598035,BBB,2014J,1,69.2,83.33333333333334,150.32395871454946,73.10445999779047
598201,BBB,2014J,1,59.6,83.33333333333334,131.38332548861638,71.07845087093507
598282,BBB,2014J,1,78.0,83.33333333333334,161.84302106421785,75.94173645409927
598313,BBB,2014J,1,70.16666666666667,100.0,150.4953614572427,99.00643880642933
598317,BBB,2014J,0,0.0,0.0,17.315999424413025,7.221511196794571
598395,BBB,2014J,0,0.0,0.0,0.0,3.6118303938813074
598581,BBB,2014J,1,45.8,83.33333333333334,102.62546635129956,80.16159224235531
598769,BBB,2014J,0,79.5,33.33333333333333,158.9928582083212,43.465083403831166
598837,BBB,2014J,1,53.4,83.33333333333334,95.95870427257107,69.69224431583825
599108,BBB,2014J,0,82.0,83.33333333333334,157.05360483034275,80.35901268458359
599232,BBB,2014J,0,0.0,0.0,0.0,5.342342632537998
599323,BBB,2014J,0,0.0,0.0,11.981287921082878,0.0
599355,BBB,2014J,1,65.8,83.33333333333334,123.37897970513892,71.13831605717239
599644,BBB,2014J,0,60.8,83.33333333333334,120.39462553112025,78.0070280395942
600387,BBB,2014J,1,65.2,83.33333333333334,109.14384298468764,81.02281237439666
600398,BBB,2014J,1,51.4,83.33333333333334,83.3739943177881,75.52154939883624
600404,BBB,2014J,0,100.0,16.666666666666664,193.46494862085711,9.826472187902095
600415,BBB,2014J,1,79.4,83.33333333333334,165.4028439639289,71.1052266547173
600428,BBB,2014J,1,65.0,83.33333333333334,124.00788815362499,67.65292069059215
600463,BBB,2014J,1,65.4,83.33333333333334,119.75115696016205,75.27861690508377
600606,BBB,2014J,1,76.23076923076923,100.0,151.1538574517483,192.3165339822648
600658,BBB,2014J,0,100.0,16.666666666666664,191.94866942549078,17.530338810096264
600664,BBB,2014J,1,79.2,83.33333333333334,169.1599570700937,74.10529288023946
601247,BBB,2014J,1,71.6,83.33333333333334,141.6706208713883,72.14574062207603
601285,BBB,2014J,0,0.0,0.0,6.271049352832395,6.286680317956911
601316,BBB,2014J,0,40.5,33.33333333333333,72.73515139403358,32.78909291095106
601706,BBB,2014J,1,91.0,100.0,183.93587092477904,149.27805932919858
601803,BBB,2014J,0,85.0,33.33333333333333,166.80492678562038,24.225933336424703
601874,BBB,2014J,0,71.0,83.33333333333334,144.64932647848056,82.14106483125465
601882,BBB,2014J,0,0.0,0.0,10.679227383978434,10.370125630785585
601930,BBB,2014J,0,76.5,33.33333333333333,155.80094359629322,26.070628986907952
601983,BBB,2014J,0,82.38461538461539,100.0,178.55223584529168,192.99960549881746
602109,BBB,2014J,0,65.2,83.33333333333334,124.48922088776457,77.97106578775428
602448,BBB,2014J,0,57.5,33.33333333333333,108.0177031517144,31.162554567947673
602471,BBB,2014J,1,71.0,83.33333333333334,143.02717280029617,73.37736700661662
602570,BBB,2014J,0,37.8,83.33333333333334,69.4408298148287,73.11765982382757
602666,BBB,2014J,1,58.2,83.33333333333334,114.27172973358807,73.28545022669117
602696,BBB,2014J,1,85.8,83.33333333333334,155.30621791372408,77.4137618615423
602779,BBB,2014J,1,71.2,83.33333333333334,124.34768510863171,71.30761195651286
602865,BBB,2014J,1,52.6,83.33333333333334,114.16404075768011,76.96300999716564
602943,BBB,2014J,1,87.2,83.33333333333334,167.19310962188797,74.28674738631192
603055,BBB,2014J,1,73.4,83.33333333333334,160.2233800524486,81.87238437746451
603113,BBB,2014J,1,65.0,83.33333333333334,137.37395998678568,79.21366655366047
603121,BBB,2014J,0,58.0,16.666666666666664,109.58097303502105,16.77813869381152
603200,BBB,2014J,1,59.8,83.33333333333334,128.04712976354253,70.03021720286216
603203,BBB,2014J,0,0.0,0.0,0.0,0.0
603580,BBB,2014J,1,59.0,83.33333333333334,94.84818116776788,79.07961199147974
603731,BBB,2014J,1,54.0,83.33333333333334,123.72305436475983,80.37589153765747
603746,BBB,2014J,1,80.6,83.33333333333334,148.07013195520065,82.79230665429571
603921,BBB,2014J,1,84.76923076923077,100.0,156.42249505768928,199.88127984062396
604358,BBB,2014J,1,84.0,83.33333333333334,168.11989673260805,78.34036103078694
604725,BBB,2014J,1,64.0,83.33333333333334,114.17336713455288,80.70329975102229
604950,BBB,2014J,1,79.6,83.33333333333334,142.2723375021257,68.28625968253957
604990,BBB,2014J,1,50.8,83.33333333333334,89.7684821346245,76.40480076563298
605068,BBB,2014J,1,55.4,83.33333333333334,105.51913533093628,63.30869718729038
605089,BBB,2014J,1,62.8,83.33333333333334,123.77375613425838,81.63710826972905
605186,BBB,2014J,0,0.0,0.0,0.0,12.516175355812145
605243,BBB,2014J,1,83.4,83.33333333333334,170.78147746962486,78.69794353567579
605383,BBB,2014J,0,1.0,16.666666666666664,0.0,13.032028450772597
605770,BBB,2014J,1,74.8,83.33333333333334,160.2994427213634,82.12755183477235
605771,BBB,2014J,1,50.8,83.33333333333334,86.88773322395113,74.53932125113572
605901,BBB,2014J,0,90.91666666666667,100.0,167.0946513363148,181.7309437443986
606004,BBB,2014J,0,0.0,0.0,0.0,0.0
606027,BBB,2014J,1,80.8,83.33333333333334,154.0839165683252,73.07606872872948
606105,BBB,2014J,1,56.6,83.33333333333334,97.62509360541353,76.36683494362363
606134,BBB,2014J,1,73.4,83.33333333333334,141.86511307219143,72.87822724900214
606239,BBB,2014J,1,62.0,83.33333333333334,105.72180883098244,77.89719827252009
606391,BBB,2014J,1,88.92857142857143,100.0,161.26725977992584,205.77961864923319
606442,BBB,2014J,1,47.8,83.33333333333334,95.1807272139026,78.33175764178036
606517,BBB,2014J,1,54.0,83.33333333333334,111.38282630383547,79.36824805207604
606531,BBB,2014J,0,30.5,33.33333333333333,49.565580680714504,19.168351165420034
606535,BBB,2014J,1,59.4,83.33333333333334,114.1627492260223,79.48553305220624
606586,BBB,2014J,1,81.4,83.33333333333334,180.3477416095775,78.62984359852268
606861,BBB,2014J,1,76.2,83.33333333333334,152.5327304957709,75.27615372552448
606864,BBB,2014J,1,70.71428571428571,100.0,136.9909804256622,221.2351579061992
606914,BBB,2014J,0,35.0,50.0,78.04438259445023,41.23726556579691
607062,BBB,2014J,1,37.2,83.33333333333334,85.09282541349936,74.94220015594301
607176,BBB,2014J,0,71.0,66.66666666666666,151.3867277055684,55.54996476917495
607603,BBB,2014J,1,61.0,83.33333333333334,111.77741351968396,77.2919649409975
607923,BBB,2014J,1,84.0,83.33333333333334,168.77744160238592,73.87564294652486
608068,BBB,2014J,0,46.333333333333336,50.0,91.91778857728352,43.07861865315921
608134,BBB,2014J,1,73.8,83.33333333333334,152.2577530558114,84.4117177342336
608195,BBB,2014J,0,85.0,100.0,166.06761635277567,217.95726017238445
608319,BBB,2014J,0,0.0,0.0,0.0,0.0
608448,BBB,2014J,1,87.6,83.33333333333334,173.92591095765016,73.19806142103567
